"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","HTTP","",""
"pre_128cipher","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","No 128 cipher limit bug","",""
"SSLv2","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","OK","not offered","",""
"SSLv3","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","OK","not offered","",""
"TLS1","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","not offered","",""
"TLS1_1","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","not offered","",""
"TLS1_2","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","OK","offered","",""
"TLS1_3","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","OK","offered with final","",""
"ALPN_HTTP2","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","OK","h2","",""
"ALPN","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","http/1.1","",""
"cipherlist_NULL","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","OK","not offered","","CWE-327"
"cipherlist_LOW","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","not offered","",""
"cipherlist_STRONG_FS","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","OK","offered","",""
"cipher_order-tls1_2","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","OK","server","",""
"cipherorder_TLSv1_2","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","ECDHE-RSA-AES256-GCM-SHA384","",""
"cipher_order","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","OK","server","",""
"FS","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","OK","offered","",""
"FS_ciphers","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","DHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384","",""
"FS_KEMs","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","LOW","No KEMs offered","",""
"FS_ECDHE_curves","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","OK","prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","'server name/#0' 'max fragment length/#1' 'supported_groups/#10' 'EC point formats/#11' 'application layer protocol negotiation/#16' 'extended master secret/#23' 'session ticket/#35' 'supported versions/#43' 'key share/#51' 'renegotiation info/#65281'","",""
"TLS_session_ticket","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","valid for 300 seconds only (<daily)","",""
"SSL_sessionID_support","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","yes","",""
"sessionresumption_ticket","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","not supported","",""
"sessionresumption_ID","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","not supported","",""
"TLS_timestamp","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","random","",""
"certificate_compression","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","none","",""
"clientAuth","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","none","",""
"cert_numbers","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","1","",""
"cert_signatureAlgorithm","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","OK","SHA256 with RSA","",""
"cert_keySize","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","TLS Web Server Authentication","",""
"cert_serialNumber","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","062F9BAF7C82F9A74EA0E59E8DA770260116","",""
"cert_serialNumberLen","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","18","",""
"cert_fingerprintSHA1","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","9C8EF43BF32F3D1D16AC298A3F7F59E7E50701DB","",""
"cert_fingerprintSHA256","mission-transition-ecologique.beta.gouv.fr/185.21.194.105","443","INFO","BD864E05903C3C159A369E495920B35996639520751D8E2FC2DB60DD9749EF26","",""
